"","CustomerID","recency","r_clus","frequency","f_clus","money_value","m_clus","score","value"
"2518",15744,77,3,1,1,62.64,1,5,"mid"
"2519",15745,8,4,6,1,1291.11,1,6,"mid"
"2520",15746,134,2,2,1,208.82,1,4,"low"
"2521",15747,12,4,3,1,1418.86,1,6,"mid"
"2522",15748,40,4,1,1,162.46,1,6,"mid"
"2523",15749,235,2,4,1,33594.9,2,5,"mid"
"2524",15750,2,4,9,2,3209.29,1,7,"mid"
"2525",15752,39,4,8,2,3307.83,1,7,"mid"
"2526",15753,304,1,1,1,79.2,1,3,"low"
"2527",15754,50,3,4,1,520.71,1,5,"mid"
"2528",15755,1,4,8,2,2849.96,1,7,"mid"
"2529",15756,61,3,4,1,681.66,1,5,"mid"
"2530",15757,65,3,2,1,859.61,1,5,"mid"
"2531",15758,24,4,1,1,205.25,1,6,"mid"
"2532",15759,218,2,3,1,253.04,1,4,"low"
"2533",15762,65,3,2,1,640.9,1,5,"mid"
"2534",15763,31,4,3,1,1248.95,1,6,"mid"
"2535",15764,81,3,10,2,3706.66,1,6,"mid"
"2536",15766,64,3,1,1,353.46,1,5,"mid"
"2537",15768,115,3,4,1,914.33,1,5,"mid"
"2538",15769,7,4,29,3,87209.64,3,10,"high"
"2539",15773,5,4,1,1,666.28,1,6,"mid"
"2540",15774,68,3,1,1,357.95,1,5,"mid"
"2541",15775,245,2,1,1,155.3,1,4,"low"
"2542",15776,133,2,1,1,329.75,1,4,"low"
"2543",15777,241,2,5,1,1401.23,1,4,"low"
"2544",15780,183,2,3,1,529,1,4,"low"
"2545",15781,25,4,4,1,381.98,1,6,"mid"
"2546",15782,9,4,4,1,3484.94,1,6,"mid"
"2547",15783,10,4,1,1,304.82,1,6,"mid"
"2548",15785,29,4,8,2,2973.36,1,7,"mid"
"2549",15786,43,4,5,1,6021.61,1,6,"mid"
"2550",15787,26,4,3,1,1141.42,1,6,"mid"
"2551",15789,358,1,1,1,351.3,1,3,"low"
"2552",15790,10,4,1,1,258.74,1,6,"mid"
"2553",15791,43,4,3,1,2258.88,1,6,"mid"
"2554",15793,9,4,4,1,3381.12,1,6,"mid"
"2555",15795,149,2,1,1,705.61,1,4,"low"
"2556",15796,1,4,10,2,3528.55,1,7,"mid"
"2557",15797,113,3,4,1,3394.2,1,5,"mid"
"2558",15799,75,3,3,1,1224.97,1,5,"mid"
"2559",15800,107,3,2,1,842.27,1,5,"mid"
"2560",15801,46,4,4,1,1229.27,1,6,"mid"
"2561",15802,142,2,3,1,-451.42,1,4,"low"
"2562",15803,51,3,1,1,715.54,1,5,"mid"
"2563",15804,0,4,19,2,5186.15,1,7,"mid"
"2564",15805,23,4,20,2,6494.59,1,7,"mid"
"2565",15806,46,4,3,1,935.38,1,6,"mid"
"2566",15807,50,3,3,1,1192.76,1,5,"mid"
"2567",15808,306,1,5,1,4499.37,1,3,"low"
"2568",15809,35,4,6,1,485.49,1,6,"mid"
"2569",15810,78,3,7,2,1426.63,1,6,"mid"
"2570",15811,17,4,9,2,2592.44,1,7,"mid"
"2571",15812,107,3,5,1,2545.96,1,5,"mid"
"2572",15813,207,2,2,1,1369.82,1,4,"low"
"2573",15814,3,4,6,1,2271.03,1,6,"mid"
"2574",15815,63,3,5,1,2303.1,1,5,"mid"
"2575",15819,49,3,4,1,2345.87,1,5,"mid"
"2576",15820,319,1,1,1,234.88,1,3,"low"
"2577",15821,44,4,2,1,828.76,1,6,"mid"
"2578",15822,3,4,2,1,1054.49,1,6,"mid"
"2579",15823,337,1,2,1,-867.76,1,3,"low"
"2580",15825,172,2,1,1,850.54,1,4,"low"
"2581",15826,51,3,4,1,2337.06,1,5,"mid"
"2582",15827,73,3,20,2,1874.31,1,6,"mid"
"2583",15829,99,3,2,1,662.3,1,5,"mid"
"2584",15830,29,4,2,1,638.3,1,6,"mid"
"2585",15831,58,3,4,1,790.83,1,5,"mid"
"2586",15832,254,1,1,1,933.79,1,3,"low"
"2587",15834,70,3,6,1,2678.88,1,5,"mid"
"2588",15835,44,4,4,1,1446.19,1,6,"mid"
"2589",15836,45,4,2,1,145.84,1,6,"mid"
"2590",15837,64,3,1,1,620.29,1,5,"mid"
"2591",15838,11,4,21,2,35838.36,2,8,"high"
"2592",15839,25,4,5,1,1211.44,1,6,"mid"
"2593",15840,58,3,3,1,362.82,1,5,"mid"
"2594",15841,64,3,6,1,1548.18,1,5,"mid"
"2595",15843,303,1,1,1,118.95,1,3,"low"
"2596",15844,46,4,1,1,173.04,1,6,"mid"
"2597",15845,17,4,10,2,4617.1,1,7,"mid"
"2598",15847,38,4,2,1,462.41,1,6,"mid"
"2599",15850,19,4,2,1,329.45,1,6,"mid"
"2600",15852,186,2,2,1,161.96,1,4,"low"
"2601",15853,51,3,1,1,125.66,1,5,"mid"
"2602",15854,4,4,12,2,3528.54,1,7,"mid"
"2603",15855,136,2,5,1,1004.54,1,4,"low"
"2604",15856,4,4,31,3,23989.18,2,9,"high"
"2605",15857,18,4,1,1,312.3,1,6,"mid"
"2606",15858,15,4,5,1,1556.61,1,6,"mid"
"2607",15860,40,4,8,2,1226.78,1,7,"mid"
"2608",15861,12,4,9,2,3794.73,1,7,"mid"
"2609",15862,8,4,4,1,1099.89,1,6,"mid"
"2610",15863,25,4,2,1,105.53,1,6,"mid"
"2611",15864,22,4,8,2,2051.09,1,7,"mid"
"2612",15865,40,4,3,1,1097.47,1,6,"mid"
"2613",15866,101,3,1,1,249.64,1,5,"mid"
"2614",15867,5,4,16,2,4550.09,1,7,"mid"
"2615",15869,277,1,2,1,173.29,1,3,"low"
"2616",15870,32,4,1,1,411.88,1,6,"mid"
"2617",15872,14,4,2,1,462.66,1,6,"mid"
"2618",15874,63,3,9,2,5701.29,1,6,"mid"
"2619",15877,1,4,3,1,516.14,1,6,"mid"
"2620",15880,369,1,2,1,358.88,1,3,"low"
"2621",15881,312,1,8,2,445.44,1,4,"low"
"2622",15882,198,2,5,1,793.56,1,4,"low"
"2623",15883,2,4,2,1,414.08,1,6,"mid"
"2624",15885,92,3,3,1,379.35,1,5,"mid"
"2625",15886,60,3,1,1,239.09,1,5,"mid"
"2626",15888,79,3,2,1,170.17,1,5,"mid"
"2627",15889,156,2,2,1,542.28,1,4,"low"
"2628",15891,226,2,1,1,563.92,1,4,"low"
"2629",15894,253,1,2,1,272.64,1,3,"low"
"2630",15895,149,2,1,1,191.42,1,4,"low"
"2631",15897,194,2,2,1,240.96,1,4,"low"
"2632",15898,1,4,6,1,1530,1,6,"mid"
"2633",15899,368,1,1,1,66.15,1,3,"low"
"2634",15900,23,4,1,1,380.57,1,6,"mid"
"2635",15901,16,4,3,1,440.65,1,6,"mid"
"2636",15903,9,4,8,2,5176.08,1,7,"mid"
"2637",15904,8,4,1,1,228.14,1,6,"mid"
"2638",15906,19,4,8,2,1705.75,1,7,"mid"
"2639",15907,3,4,3,1,1366.37,1,6,"mid"
"2640",15909,173,2,1,1,191.94,1,4,"low"
"2641",15910,0,4,8,2,1527.04,1,7,"mid"
"2642",15912,178,2,2,1,301.37,1,4,"low"
"2643",15916,16,4,10,2,1919.93,1,7,"mid"
"2644",15917,247,1,1,1,148.95,1,3,"low"
"2645",15918,190,2,2,1,385.27,1,4,"low"
"2646",15919,19,4,2,1,699.17,1,6,"mid"
"2647",15920,154,2,4,1,191.08,1,4,"low"
"2648",15921,172,2,1,1,539.93,1,4,"low"
"2649",15922,372,1,2,1,399,1,3,"low"
"2650",15923,372,1,1,1,137.03,1,3,"low"
"2651",15925,194,2,1,1,207.15,1,4,"low"
"2652",15930,67,3,1,1,541.48,1,5,"mid"
"2653",15932,4,4,11,2,3077.62,1,7,"mid"
"2654",15933,21,4,3,1,1297.63,1,6,"mid"
"2655",15935,239,2,2,1,421.9,1,4,"low"
"2656",15937,64,3,1,1,145.35,1,5,"mid"
"2657",15938,112,3,5,1,632.38,1,5,"mid"
"2658",15939,89,3,16,2,7072.76,1,6,"mid"
"2659",15940,311,1,2,1,31.8,1,3,"low"
"2660",15942,133,2,1,1,356.94,1,4,"low"
"2661",15944,276,1,1,1,325.1,1,3,"low"
"2662",15945,365,1,1,1,181,1,3,"low"
"2663",15947,82,3,1,1,2628.74,1,5,"mid"
"2664",15948,8,4,2,1,1158.88,1,6,"mid"
"2665",15949,16,4,2,1,457.62,1,6,"mid"
"2666",15950,1,4,5,1,2431.4,1,6,"mid"
"2667",15951,1,4,3,1,884.68,1,6,"mid"
"2668",15952,33,4,4,1,1092.49,1,6,"mid"
"2669",15953,15,4,10,2,3108.84,1,7,"mid"
"2670",15955,24,4,16,2,6704.7,1,7,"mid"
"2671",15957,31,4,1,1,445.19,1,6,"mid"
"2672",15958,74,3,1,1,104.35,1,5,"mid"
"2673",15963,19,4,2,1,580.43,1,6,"mid"
"2674",15965,17,4,4,1,1193.33,1,6,"mid"
"2675",15967,23,4,2,1,481.43,1,6,"mid"
"2676",15969,2,4,4,1,759.7,1,6,"mid"
"2677",15970,303,1,1,1,529.8,1,3,"low"
"2678",15971,17,4,12,2,4199.85,1,7,"mid"
"2679",15973,235,2,3,1,99.77,1,4,"low"
"2680",15974,39,4,8,2,4166.81,1,7,"mid"
"2681",15975,84,3,1,1,454.2,1,5,"mid"
"2682",15976,165,2,2,1,600.71,1,4,"low"
"2683",15977,17,4,2,1,1147.17,1,6,"mid"
"2684",15978,77,3,1,1,1329.72,1,5,"mid"
"2685",15980,88,3,3,1,3322.94,1,5,"mid"
"2686",15981,24,4,8,2,4668.88,1,7,"mid"
"2687",15983,22,4,4,1,1756.24,1,6,"mid"
"2688",15984,2,4,11,2,3407.62,1,7,"mid"
"2689",15985,123,3,3,1,1100.72,1,5,"mid"
"2690",15986,30,4,1,1,260.36,1,6,"mid"
"2691",15987,12,4,7,2,2036.6,1,7,"mid"
"2692",15988,19,4,1,1,222.14,1,6,"mid"
"2693",15990,44,4,2,1,1323.86,1,6,"mid"
"2694",15992,3,4,1,1,69.03,1,6,"mid"
"2695",15993,8,4,10,2,3587.6,1,7,"mid"
"2696",15994,54,3,1,1,455.42,1,5,"mid"
"2697",15996,88,3,7,2,1231.89,1,6,"mid"
"2698",15998,36,4,6,1,3561.33,1,6,"mid"
"2699",16000,2,4,3,1,13249.3,2,7,"mid"
"2700",16003,29,4,5,1,3639.26,1,6,"mid"
"2701",16005,12,4,4,1,729.58,1,6,"mid"
"2702",16006,211,2,1,1,121.56,1,4,"low"
"2703",16007,47,4,4,1,2214.86,1,6,"mid"
"2704",16008,23,4,3,1,537.78,1,6,"mid"
"2705",16009,22,4,4,1,1536.22,1,6,"mid"
"2706",16010,245,2,3,1,582.07,1,4,"low"
"2707",16011,8,4,16,2,4566.06,1,7,"mid"
"2708",16012,35,4,3,1,1481.48,1,6,"mid"
"2709",16013,3,4,54,3,50682.89,2,9,"high"
"2710",16014,35,4,4,1,746.68,1,6,"mid"
"2711",16015,3,4,4,1,798.62,1,6,"mid"
"2712",16016,3,4,10,2,1660.33,1,7,"mid"
"2713",16017,47,4,1,1,259.38,1,6,"mid"
"2714",16018,39,4,2,1,599.7,1,6,"mid"
"2715",16019,1,4,10,2,4168.83,1,7,"mid"
"2716",16020,16,4,3,1,932.25,1,6,"mid"
"2717",16022,260,1,1,1,706.53,1,3,"low"
"2718",16023,46,4,3,1,783.54,1,6,"mid"
"2719",16024,12,4,1,1,290.83,1,6,"mid"
"2720",16025,29,4,1,1,515.8,1,6,"mid"
"2721",16026,43,4,1,1,267.79,1,6,"mid"
"2722",16027,91,3,7,2,944.34,1,6,"mid"
"2723",16029,38,4,76,3,69225.61,3,10,"high"
"2724",16030,309,1,1,1,409.79,1,3,"low"
"2725",16031,92,3,2,1,624.73,1,5,"mid"
"2726",16033,5,4,27,3,10424.92,1,8,"high"
"2727",16034,196,2,3,1,447.9,1,4,"low"
"2728",16036,87,3,2,1,1041.91,1,5,"mid"
"2729",16037,269,1,3,1,1005.82,1,3,"low"
"2730",16038,7,4,4,1,574.81,1,6,"mid"
"2731",16040,65,3,3,1,1682.16,1,5,"mid"
"2732",16041,30,4,3,1,3166.4,1,6,"mid"
"2733",16042,22,4,7,2,1246.11,1,7,"mid"
"2734",16043,37,4,4,1,980.44,1,6,"mid"
"2735",16045,119,3,4,1,1452.15,1,5,"mid"
"2736",16048,85,3,3,1,248.73,1,5,"mid"
"2737",16049,40,4,3,1,1466.03,1,6,"mid"
"2738",16050,173,2,1,1,203.6,1,4,"low"
"2739",16052,54,3,1,1,453.17,1,5,"mid"
"2740",16053,32,4,2,1,2067.74,1,6,"mid"
"2741",16054,145,2,1,1,927.86,1,4,"low"
"2742",16055,220,2,1,1,134.8,1,4,"low"
"2743",16056,45,4,1,1,791.15,1,6,"mid"
"2744",16057,4,4,10,2,2679.57,1,7,"mid"
"2745",16059,65,3,6,1,1711.36,1,5,"mid"
"2746",16061,269,1,1,1,-29.95,1,3,"low"
"2747",16062,9,4,4,1,1296.79,1,6,"mid"
"2748",16063,260,1,1,1,335.32,1,3,"low"
"2749",16065,365,1,1,1,493.84,1,3,"low"
"2750",16066,16,4,5,1,1755.51,1,6,"mid"
"2751",16070,22,4,2,1,900.81,1,6,"mid"
"2752",16071,44,4,1,1,444.84,1,6,"mid"
"2753",16072,288,1,1,1,659.12,1,3,"low"
"2754",16073,291,1,2,1,94.35,1,3,"low"
"2755",16076,3,4,11,2,2369.23,1,7,"mid"
"2756",16078,283,1,1,1,158.4,1,3,"low"
"2757",16079,16,4,3,1,2470.94,1,6,"mid"
"2758",16080,81,3,3,1,185.1,1,5,"mid"
"2759",16081,56,3,5,1,3904.82,1,5,"mid"
"2760",16083,100,3,2,1,1967.06,1,5,"mid"
"2761",16084,299,1,1,1,492.18,1,3,"low"
"2762",16085,23,4,5,1,1294.88,1,6,"mid"
"2763",16086,59,3,6,1,1254.06,1,5,"mid"
"2764",16091,154,2,2,1,550.76,1,4,"low"
"2765",16092,98,3,5,1,933.72,1,5,"mid"
"2766",16093,106,3,1,1,17,1,5,"mid"
"2767",16094,11,4,6,1,1239.47,1,6,"mid"
"2768",16096,264,1,1,1,516.02,1,3,"low"
"2769",16097,240,2,1,1,200.05,1,4,"low"
"2770",16098,87,3,7,2,2107.05,1,6,"mid"
"2771",16099,50,3,3,1,994.1,1,5,"mid"
"2772",16101,9,4,3,1,1690.59,1,6,"mid"
"2773",16102,42,4,3,1,1966.1,1,6,"mid"
"2774",16103,7,4,6,1,1634.66,1,6,"mid"
"2775",16104,61,3,1,1,333.01,1,5,"mid"
"2776",16105,248,1,1,1,336.96,1,3,"low"
"2777",16106,65,3,1,1,121.66,1,5,"mid"
"2778",16107,17,4,7,2,7981.12,1,7,"mid"
"2779",16108,84,3,2,1,894.1,1,5,"mid"
"2780",16109,218,2,2,1,763.68,1,4,"low"
"2781",16110,45,4,3,1,1508.53,1,6,"mid"
"2782",16112,143,2,4,1,195.74,1,4,"low"
"2783",16113,183,2,1,1,322.68,1,4,"low"
"2784",16114,170,2,1,1,135.75,1,4,"low"
"2785",16115,9,4,8,2,2041.87,1,7,"mid"
"2786",16116,205,2,2,1,800,1,4,"low"
"2787",16117,189,2,1,1,320.21,1,4,"low"
"2788",16119,8,4,2,1,423.36,1,6,"mid"
"2789",16120,59,3,5,1,1385.89,1,5,"mid"
"2790",16121,57,3,2,1,1174.39,1,5,"mid"
"2791",16122,73,3,4,1,886.5,1,5,"mid"
"2792",16123,51,3,1,1,338.38,1,5,"mid"
"2793",16124,316,1,2,1,216,1,3,"low"
"2794",16125,367,1,1,1,360.15,1,3,"low"
"2795",16126,29,4,4,1,8749.34,1,6,"mid"
"2796",16127,39,4,1,1,709.35,1,6,"mid"
"2797",16128,17,4,5,1,2552.49,1,6,"mid"
"2798",16131,51,3,6,1,4335.34,1,5,"mid"
"2799",16133,3,4,46,3,17088.1,2,9,"high"
"2800",16134,21,4,3,1,717.52,1,6,"mid"
"2801",16135,262,1,1,1,593.15,1,3,"low"
"2802",16136,59,3,3,1,855.18,1,5,"mid"
"2803",16138,368,1,1,1,-7.95,1,3,"low"
"2804",16139,18,4,3,1,883.21,1,6,"mid"
"2805",16140,52,3,4,1,731.37,1,5,"mid"
"2806",16141,88,3,1,1,741.6,1,5,"mid"
"2807",16142,249,1,1,1,586.88,1,3,"low"
"2808",16143,3,4,7,2,3311.41,1,7,"mid"
"2809",16144,246,2,1,1,175.2,1,4,"low"
"2810",16145,8,4,18,2,4716.61,1,7,"mid"
"2811",16146,157,2,3,1,998.27,1,4,"low"
"2812",16147,133,2,1,1,475.8,1,4,"low"
"2813",16148,296,1,1,1,152.64,1,3,"low"
"2814",16149,4,4,2,1,372.92,1,6,"mid"
"2815",16150,38,4,10,2,2215,1,7,"mid"
"2816",16152,268,1,1,1,2474.08,1,3,"low"
"2817",16153,49,3,5,1,2122.4,1,5,"mid"
"2818",16156,8,4,13,2,4044.29,1,7,"mid"
"2819",16157,15,4,4,1,717.34,1,6,"mid"
"2820",16159,281,1,1,1,381.4,1,3,"low"
"2821",16160,64,3,4,1,1807.06,1,5,"mid"
"2822",16161,1,4,26,3,7239.8,1,8,"high"
"2823",16162,252,1,1,1,37.4,1,3,"low"
"2824",16163,225,2,3,1,441.6,1,4,"low"
"2825",16164,17,4,4,1,1116.74,1,6,"mid"
"2826",16168,10,4,28,3,6602.4,1,8,"high"
"2827",16169,8,4,4,1,2735.95,1,6,"mid"
"2828",16170,50,3,7,2,2189.26,1,6,"mid"
"2829",16171,59,3,1,1,123,1,5,"mid"
"2830",16172,95,3,5,1,1580.61,1,5,"mid"
"2831",16173,15,4,7,2,1818.15,1,7,"mid"
"2832",16174,126,3,3,1,1009.55,1,5,"mid"
"2833",16175,94,3,4,1,1328.99,1,5,"mid"
"2834",16177,50,3,1,1,444.8,1,5,"mid"
"2835",16178,138,2,1,1,250.1,1,4,"low"
"2836",16179,60,3,1,1,361.43,1,5,"mid"
"2837",16180,100,3,10,2,15695.69,2,7,"mid"
"2838",16181,73,3,1,1,377.46,1,5,"mid"
"2839",16182,72,3,4,1,11145.65,1,5,"mid"
"2840",16183,67,3,1,1,421.91,1,5,"mid"
"2841",16184,64,3,7,2,1626.57,1,6,"mid"
"2842",16185,16,4,2,1,583.06,1,6,"mid"
"2843",16186,22,4,13,2,5518.4,1,7,"mid"
"2844",16187,31,4,17,2,8199.96,1,7,"mid"
"2845",16188,44,4,4,1,1114.64,1,6,"mid"
"2846",16189,15,4,2,1,261.38,1,6,"mid"
"2847",16190,40,4,1,1,312.92,1,6,"mid"
"2848",16191,2,4,25,3,5481.84,1,8,"high"
"2849",16193,236,2,1,1,367.95,1,4,"low"
"2850",16198,75,3,1,1,542.081,1,5,"mid"
"2851",16200,4,4,2,1,1337.27,1,6,"mid"
"2852",16201,3,4,5,1,2760.88,1,6,"mid"
"2853",16202,360,1,1,1,395.27,1,3,"low"
"2854",16203,58,3,5,1,716.95,1,5,"mid"
"2855",16204,23,4,1,1,496.54,1,6,"mid"
"2856",16205,30,4,4,1,1140.08,1,6,"mid"
"2857",16206,54,3,4,1,663.24,1,5,"mid"
"2858",16207,25,4,1,1,524.6,1,6,"mid"
"2859",16208,44,4,2,1,904.86,1,6,"mid"
"2860",16209,88,3,5,1,2540.8,1,5,"mid"
"2861",16210,1,4,18,2,22425.02,2,8,"high"
"2862",16211,81,3,2,1,572.62,1,5,"mid"
"2863",16212,19,4,3,1,744.88,1,6,"mid"
"2864",16213,78,3,1,1,159,1,5,"mid"
"2865",16214,170,2,3,1,1230,1,4,"low"
"2866",16215,80,3,1,1,301.85,1,5,"mid"
"2867",16216,267,1,1,1,1031.82,1,3,"low"
"2868",16217,235,2,4,1,410.59,1,4,"low"
"2869",16218,29,4,8,2,4436.12,1,7,"mid"
"2870",16221,36,4,3,1,1032.15,1,6,"mid"
"2871",16222,318,1,1,1,972.12,1,3,"low"
"2872",16224,57,3,4,1,1443.6,1,5,"mid"
"2873",16225,44,4,5,1,1338.72,1,6,"mid"
"2874",16226,203,2,3,1,405.24,1,4,"low"
"2875",16227,219,2,2,1,328.24,1,4,"low"
"2876",16229,87,3,2,1,1380.55,1,5,"mid"
"2877",16230,189,2,2,1,752.15,1,4,"low"
"2878",16232,32,4,5,1,1538.78,1,6,"mid"
"2879",16233,71,3,5,1,422.13,1,5,"mid"
"2880",16235,40,4,6,1,1157.91,1,6,"mid"
"2881",16236,78,3,1,1,547.5,1,5,"mid"
"2882",16239,56,3,3,1,372.9,1,5,"mid"
"2883",16240,8,4,5,1,4152.83,1,6,"mid"
"2884",16241,9,4,13,2,3270.47,1,7,"mid"
"2885",16242,8,4,8,2,5150.34,1,7,"mid"
"2886",16243,33,4,2,1,469.32,1,6,"mid"
"2887",16244,211,2,2,1,1659.85,1,4,"low"
"2888",16245,23,4,5,1,1538.91,1,6,"mid"
"2889",16247,170,2,1,1,167.54,1,4,"low"
"2890",16248,61,3,1,1,162.9,1,5,"mid"
"2891",16249,52,3,5,1,2228.85,1,5,"mid"
"2892",16250,261,1,2,1,435.28,1,3,"low"
"2893",16252,366,1,1,1,-376.59,1,3,"low"
"2894",16253,31,4,3,1,4603.32,1,6,"mid"
"2895",16255,16,4,10,2,3010.83,1,7,"mid"
"2896",16256,257,1,2,1,732.63,1,3,"low"
"2897",16257,176,2,1,1,46.95,1,4,"low"
"2898",16258,45,4,5,1,6278.17,1,6,"mid"
"2899",16260,50,3,1,1,1080.15,1,5,"mid"
"2900",16261,17,4,4,1,886.8,1,6,"mid"
"2901",16262,360,1,1,1,-31.65,1,3,"low"
"2902",16265,9,4,11,2,6655.33,1,7,"mid"
"2903",16266,73,3,7,2,1052.45,1,6,"mid"
"2904",16268,71,3,2,1,733.65,1,5,"mid"
"2905",16270,353,1,1,1,1303.7,1,3,"low"
"2906",16271,2,4,6,1,2247.09,1,6,"mid"
"2907",16272,116,3,1,1,598.9,1,5,"mid"
"2908",16274,373,1,1,1,449.85,1,3,"low"
"2909",16275,196,2,1,1,623.37,1,4,"low"
"2910",16276,176,2,1,1,810.6,1,4,"low"
"2911",16278,23,4,3,1,757.83,1,6,"mid"
"2912",16279,21,4,4,1,1919.01,1,6,"mid"
"2913",16281,72,3,1,1,2872.06,1,5,"mid"
"2914",16282,339,1,1,1,227.3,1,3,"low"
"2915",16283,5,4,7,2,2058.56,1,7,"mid"
"2916",16284,31,4,2,1,1094.92,1,6,"mid"
"2917",16287,169,2,1,1,142.5,1,4,"low"
"2918",16292,117,3,2,1,339.04,1,5,"mid"
"2919",16293,8,4,12,2,2712.4,1,7,"mid"
"2920",16295,9,4,4,1,1457.69,1,6,"mid"
"2921",16297,212,2,4,1,313.68,1,4,"low"
"2922",16298,22,4,3,1,680.46,1,6,"mid"
"2923",16302,107,3,2,1,268.12,1,5,"mid"
"2924",16303,25,4,4,1,6303.88,1,6,"mid"
"2925",16305,138,2,1,1,510.42,1,4,"low"
"2926",16306,213,2,9,2,657.59,1,5,"mid"
"2927",16308,37,4,4,1,2560,1,6,"mid"
"2928",16309,91,3,3,1,755.27,1,5,"mid"
"2929",16311,17,4,2,1,748.85,1,6,"mid"
"2930",16313,3,4,2,1,287.67,1,6,"mid"
"2931",16315,330,1,1,1,253.41,1,3,"low"
"2932",16316,64,3,12,2,3224.39,1,6,"mid"
"2933",16317,119,3,3,1,1702.87,1,5,"mid"
"2934",16318,35,4,1,1,350.65,1,6,"mid"
"2935",16319,217,2,1,1,547.2,1,4,"low"
"2936",16320,172,2,2,1,1388,1,4,"low"
"2937",16321,72,3,7,2,336.9,1,6,"mid"
"2938",16322,1,4,2,1,373.52,1,6,"mid"
"2939",16323,196,2,1,1,207.5,1,4,"low"
"2940",16324,128,3,3,1,574.97,1,5,"mid"
"2941",16325,44,4,5,1,616.28,1,6,"mid"
"2942",16326,5,4,15,2,3502.4,1,7,"mid"
"2943",16327,14,4,6,1,4652.22,1,6,"mid"
"2944",16330,17,4,4,1,268.89,1,6,"mid"
"2945",16332,28,4,8,2,2140.33,1,7,"mid"
"2946",16333,7,4,22,2,35234,2,8,"high"
"2947",16337,36,4,1,1,166.05,1,6,"mid"
"2948",16338,157,2,1,1,292.2,1,4,"low"
"2949",16339,284,1,1,1,109.95,1,3,"low"
"2950",16340,107,3,1,1,643.09,1,5,"mid"
"2951",16341,24,4,6,1,2411.44,1,6,"mid"
"2952",16342,75,3,4,1,373.41,1,5,"mid"
"2953",16343,16,4,2,1,427.55,1,6,"mid"
"2954",16344,158,2,1,1,101.1,1,4,"low"
"2955",16345,44,4,1,1,937.82,1,6,"mid"
"2956",16347,11,4,2,1,1167.2,1,6,"mid"
"2957",16348,32,4,7,2,1594.58,1,7,"mid"
"2958",16349,290,1,1,1,56.05,1,3,"low"
"2959",16350,21,4,5,1,1304.27,1,6,"mid"
"2960",16351,332,1,1,1,189.9,1,3,"low"
"2961",16352,17,4,2,1,542.74,1,6,"mid"
"2962",16353,3,4,23,2,6797.81,1,7,"mid"
"2963",16354,63,3,2,1,529.89,1,5,"mid"
"2964",16356,197,2,4,1,303.32,1,4,"low"
"2965",16357,33,4,3,1,796.38,1,6,"mid"
"2966",16358,1,4,5,1,2546.37,1,6,"mid"
"2967",16359,7,4,12,2,1543.6,1,7,"mid"
"2968",16360,4,4,8,2,4294.78,1,7,"mid"
"2969",16361,9,4,4,1,1066.41,1,6,"mid"
"2970",16362,32,4,9,2,862.37,1,7,"mid"
"2971",16363,53,3,1,1,134.32,1,5,"mid"
"2972",16364,11,4,2,1,850.23,1,6,"mid"
"2973",16365,17,4,9,2,1928.78,1,7,"mid"
"2974",16366,18,4,1,1,408.6,1,6,"mid"
"2975",16367,37,4,2,1,1082.04,1,6,"mid"
"2976",16368,2,4,2,1,554.74,1,6,"mid"
"2977",16369,18,4,3,1,1733.37,1,6,"mid"
"2978",16370,82,3,4,1,1595.52,1,5,"mid"
"2979",16372,33,4,2,1,417.4,1,6,"mid"
"2980",16374,66,3,2,1,533.89,1,5,"mid"
"2981",16376,8,4,3,1,1068.58,1,6,"mid"
"2982",16377,267,1,1,1,676.2,1,3,"low"
"2983",16378,247,1,3,1,388.15,1,3,"low"
"2984",16379,4,4,5,1,2904.72,1,6,"mid"
"2985",16380,61,3,1,1,1892.91,1,5,"mid"
"2986",16383,74,3,2,1,820.91,1,5,"mid"
"2987",16384,89,3,2,1,649.7,1,5,"mid"
"2988",16385,60,3,3,1,790.69,1,5,"mid"
"2989",16386,28,4,2,1,419,1,6,"mid"
"2990",16387,322,1,1,1,134.92,1,3,"low"
"2991",16389,53,3,5,1,1473.99,1,5,"mid"
"2992",16392,269,1,1,1,251.74,1,3,"low"
"2993",16393,2,4,20,2,3797,1,7,"mid"
"2994",16394,50,3,9,2,1482.98,1,6,"mid"
"2995",16395,60,3,5,1,1841.83,1,5,"mid"
"2996",16398,144,2,4,1,1939.3,1,4,"low"
"2997",16399,19,4,2,1,526.92,1,6,"mid"
"2998",16400,94,3,1,1,348.81,1,5,"mid"
"2999",16401,1,4,20,2,5648.5,1,7,"mid"
"3000",16402,264,1,2,1,326.8,1,3,"low"
"3001",16403,302,1,2,1,185.5,1,3,"low"
"3002",16404,70,3,1,1,569.85,1,5,"mid"
"3003",16405,302,1,2,1,167.25,1,3,"low"
"3004",16406,18,4,1,1,207.28,1,6,"mid"
"3005",16407,12,4,10,2,3084.1,1,7,"mid"
"3006",16409,36,4,5,1,2693.87,1,6,"mid"
"3007",16411,19,4,2,1,238.83,1,6,"mid"
"3008",16412,53,3,1,1,219.39,1,5,"mid"
"3009",16413,56,3,1,1,307.95,1,5,"mid"
"3010",16414,21,4,2,1,141.25,1,6,"mid"
"3011",16415,44,4,1,1,237.54,1,6,"mid"
"3012",16416,26,4,4,1,1214.71,1,6,"mid"
"3013",16418,44,4,3,1,762.22,1,6,"mid"
